galaxy,split,score_layer,score_role,rmse_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,minus_wrong_mean,minus_tpg_v6,minus_mond,beats_wrong_mean,beats_tpg_v6,beats_mond,claim_boundary,formula_family,inclusion_lane,allowed_use,strict_ready,caution_ready,acquisition_required,minimal_acquisition_need
UGC05764,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,11.865474281990451,,10.69204900722308,8.472754908677588,,1.1734252747673732,3.3927193733128647,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05918,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,4.45811291195327,,3.852091274673392,4.343347077626917,,0.6060216372798779,0.1147658343263531,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05999,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,9.449817025711232,,8.462273332104134,12.11108103755705,,0.9875436936070994,-2.661264011845816,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC06399,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,7.95899202677261,,6.570667508689696,4.007206920083819,,1.3883245180829142,3.9517851066887912,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06446,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,12.55528587244005,,11.600558614682592,9.277034813965724,,0.954727257757458,3.2782510584743267,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06614,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,50.74292652550941,,27.61230809264631,31.039843849947932,,23.130618432863095,19.703082675561472,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC06628,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,29.663832242561337,,30.52936844963153,33.51825732954061,,-0.8655362070701926,-3.8544250869792727,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC06667,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,22.5441702367241,,21.777818607382592,16.71485279097738,,0.7663516293415071,5.829317445746721,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06786,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,13.838881558822637,,33.56822624211261,29.84835494248942,,-19.729344683289973,-16.00947338366678,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC06787,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,18.81520024110275,,32.5137827820559,29.754940330408104,,-13.698582540953147,-10.939740089305351,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC06923,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,14.505991549296436,,8.148037483804755,9.174294672212552,,6.357954065491681,5.331696877083884,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC06930,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,6.8327523013668126,,7.129942401878801,10.61535991106732,,-0.2971901005119886,-3.782607609700509,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC06973,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,48.74845598170947,,43.77487056159231,46.219420778795254,,4.973585420117168,2.5290352029142227,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07089,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,12.54096609476398,,11.854626156035648,15.11002549298317,,0.6863399387283327,-2.5690593982191885,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC07125,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,23.246264654747403,,23.50738158433897,30.74421689899473,,-0.2611169295915658,-7.497952244247323,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07232,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,5.441467105297166,,4.330516350390615,4.2010085891531075,,1.1109507549065505,1.2404585161440584,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC07323,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,14.191899950478982,,7.870558254421247,9.408514005252677,,6.321341696057735,4.783385945226307,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
UGC07399,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,28.032747166548734,,29.951109537180734,27.270722350345288,,-1.9183623706320032,0.7620248162034464,,True,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07524,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,5.422021679968863,,5.168715146792566,7.393493259839208,,0.2533065331762971,-1.9714715798703448,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07559,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,7.155252563438849,,8.085663881075234,10.48876346756678,,-0.9304113176363852,-3.3335109041279294,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07608,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,11.790114634376591,,11.086952972273936,7.643350201540864,,0.7031616621026568,4.146764432835729,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC07690,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,3.894697280877785,,4.60175903715822,6.229715228813062,,-0.7070617562804351,-2.3350179479352775,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC07866,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,6.056803974098233,,5.7383846888435865,8.109464129446401,,0.3184192852546461,-2.0526601553481685,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC08286,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,12.662633945284192,,14.190503497341911,11.134978355570606,,-1.5278695520577212,1.5276555897135855,,True,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC08490,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,11.611041781030242,,12.750079284525585,8.782045083335015,,-1.1390375034953415,2.828996697695226,,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC08550,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,5.33001439078094,,6.06335307483473,3.445739243845035,,-0.7333386840537894,1.8842751469359056,,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC08837,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,10.452980310468552,,11.823039060545453,14.631810600470736,,-1.3700587500769004,-4.178830290002184,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC09037,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,51.29731337917479,,35.08096095482696,38.28976483562106,,16.216352424347825,13.007548543553732,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,STRICT_READY_CANDIDATE,strict_preendpoint_freeze_candidate,True,False,False,needs_accepted_q_i_assignment_and_normalization_law
UGC09133,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,36.643598605037965,,17.439689160530865,21.296066784163067,,19.2039094445071,15.3475318208749,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC09992,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,11.53432039673952,,12.419100947372682,15.349374013313271,,-0.8847805506331614,-3.8150536165737527,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC10310,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,6.050805296266311,,6.026738625872166,8.025462221912084,,0.024066670394145,-1.9746569256457736,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC11455,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,24.50260758186909,,14.4032869987777,16.72257736917739,,10.099320583091384,7.780030212691695,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_vertical_velocity_field_or_warp_flare_source
UGC11557,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,42.32020628365321,,32.96981266846553,34.503675638220066,,9.350393615187675,7.81653064543314,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution
UGC11820,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,5.665493536863537,,5.218621983502207,9.228226219817984,,0.4468715533613299,-3.562732682954448,,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC12632,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,5.728536938231628,,6.032106398984771,7.673706532829834,,-0.3035694607531436,-1.9451695945982064,,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC12732,train,tau_side_evidence_measure_l2,source_normalized_l2_vs_baselines,8.149845514654519,,7.718129754895397,6.818578331328152,,0.4317157597591219,1.331267183326367,,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
